date,NEB_mean,NEB_highest,NEB_lowest,RUKZ,AtlN,ONI,random_ts,wavelet_NEB_mean,wavelet_NEB_highest,wavelet_NEB_lowest,wavelet_RUKZ,wavelet_AtlN,wavelet_ONI
1951-12-01,50.430459718594605,105.05999755859376,25.309999465942383,18.50513295395652,25.588930479656963,0.81,-7.726714363479466,0.0511226644517478,0.1277029700468753,-0.1146953738920465,-0.179150122753552,-0.0228866931499585,0.3376210435359791
1952-01-01,32.29298846337987,30.46999931335449,0.699999988079071,13.06838838555185,24.34517294838487,0.53,-0.4594791367864995,0.0583856100583496,0.1535739479089786,-0.1281209573342756,-0.1690168892038693,-0.0287569211581454,0.3112525057809243
1952-02-01,75.05804594083764,92.7300033569336,7.920000076293945,4.689727052185013,24.02893084557047,0.37,-7.773748873412493,0.0604122718456762,0.1670934705000743,-0.1410090309429689,-0.1527333755659706,-0.0312051716793047,0.2782501371128441
1952-03-01,186.8741387115128,302.8399963378906,95.11000061035156,13.297399079465333,24.283602560508132,0.34,10.21698904202312,0.0572904226324456,0.1678134785184228,-0.1522399192455411,-0.1310378741986284,-0.0299681599272954,0.2418180950978189
1952-04-01,155.41517281806333,305.7300109863281,17.8799991607666,28.597487761583285,24.49891545317835,0.29,-1.637609631223155,0.0494094885966405,0.1560037413467772,-0.1606622589164855,-0.1048439076651584,-0.0249704747617691,0.205242242307008
1952-05-01,66.31793116015949,97.05999755859376,14.229999542236328,8.681243118431912,25.183251741975226,0.2,7.244827248680306,0.0374213528630673,0.1326071016486273,-0.1651869707324837,-0.0751978737477526,-0.0163347762296603,0.1716857070361977
1952-06-01,14.748965484143673,9.020000457763672,61.630001068115234,30.819831743530568,26.13157987536689,0.0,8.131575894454473,0.0221870691566283,0.0991580355201288,-0.1648795924229315,-0.0432325748468327,-0.0043819873959222,0.1439936262920982
1952-07-01,4.907586233476284,8.329999923706055,14.390000343322754,35.07033716145658,26.513330828057423,-0.08,-12.630378388110472,0.0047137343503416,0.0576712142830466,-0.1590434686253057,-0.010118764861515,0.0103787412410035,0.1245193139998956
1952-08-01,2.1739080366089767,4.739999771118164,16.3799991607666,15.651509109576956,26.95687973411165,0.0,0.7440758579493798,-0.0139138050901352,0.0105083422401785,-0.1472870252331997,0.0229830687831909,0.0272699475852251,0.1149827019101859
1952-09-01,1.6249425226030336,5.739999771118164,0.2300000041723251,25.083097916564157,27.496699206128785,0.15,-0.1247112325332832,-0.0326016637930196,-0.0397674877042614,-0.1295696333564813,0.0549684749782406,0.0454747641992762,0.1163697816259807
1952-10-01,3.378965494148005,3.740000009536743,0.6000000238418579,37.21218654321005,27.382482635443775,0.1,-6.502628791694697,-0.05031156254312,-0.0905403747415601,-0.1062222794629617,0.0848302517513657,0.0640734425810337,0.128879076647966
1952-11-01,4.109310343947219,2.119999885559082,1.690000057220459,11.533275264905484,26.881797718319575,0.04,-6.019125729309797,-0.0661174942567332,-0.1392839354890068,-0.0779412556799692,0.1116932043300672,0.0820857283044751,0.1519180781442559
1952-12-01,38.70149428371725,13.770000457763672,21.0,14.811530578880989,26.263302233975327,0.15,-4.9707874536279695,-0.0792513114159553,-0.1836891417903505,-0.0457551996800912,0.1348408716294111,0.0985170326387047,0.1841493005671558
1953-01-01,14.550689712338064,4.880000114440918,0.699999988079071,15.962452589563895,25.246585501213133,0.4,-2.68116895838147,-0.0891351200459551,-0.2217709090286809,-0.0109678730347448,0.1537330704448026,0.1124061773840359,0.2235823795899464
1953-02-01,50.7167816326536,86.8499984741211,3.569999933242798,27.252791358466208,24.533011534312184,0.6,-6.848689607906993,-0.0953994367901188,-0.2519485251903148,0.0249190948772829,0.1680136241592155,0.1228724410652007,0.2677056680006111
1953-03-01,86.81459771353623,80.02999877929688,49.06999969482422,17.07988006649231,24.18839741182017,0.63,-2.3290838935107057,-0.097887138011809,-0.2730970928617954,0.0602977963094576,0.1775082278503428,0.1291597001655527,0.3136482883141839
1953-04-01,140.78160899809038,188.8500061035156,123.63999938964844,8.047885362427476,24.75444211145896,0.66,9.016776221771323,-0.0966442215360661,-0.2845693043002537,0.0935532663533732,0.1822130204908541,0.1306756260977513,0.3583617425569887
1953-05-01,44.9880458979771,40.16999816894531,38.790000915527344,54.75814059621487,25.293913933602898,0.75,16.35907164349012,-0.0918992417538343,-0.2861889212065234,0.1231631750066981,0.1822750452939244,0.1270241498400893,0.3988090818181014
1953-06-01,36.34091952203334,3.380000114440918,135.7899932861328,45.79231256922764,26.001841116880627,0.77,-12.769839601866083,-0.0840339123278531,-0.2782191370609191,0.1477909326693728,0.1779663335348802,0.118029721962595,0.4321493673102531
1953-07-01,6.569425325519566,1.5,38.11000061035156,49.07465124244463,26.513673160925315,0.75,-11.311825566947508,-0.0735477621968113,-0.2613104369494098,0.1663657932115446,0.169653796368998,0.1037522561233254,0.4559057176843127
1953-08-01,1.9639080462484864,3.440000057220459,15.880000114440918,28.44849007301229,27.050777821076483,0.73,-0.0798914619869258,-0.0610198660111599,-0.2364335477681867,0.1781446510261197,0.1577674077446086,0.0844920304506087,0.4681065815169148
1953-09-01,4.02574712873019,6.929999828338623,0.2300000041723251,21.67857879185229,27.412147605420525,0.78,-4.825329356934123,-0.0470705572194172,-0.2048035408141113,0.1827517083345405,0.1427692726000766,0.0607842176326053,0.4673918916933849
1953-10-01,1.431149420274914,4.429999828338623,0.0900000035762786,39.681584131894894,27.375995720765815,0.84,-1.251082997186581,-0.0323256984079396,-0.167801102473206,0.1801939074300116,0.1251260747395989,0.0333831084241992,0.4530782961732416
1953-11-01,27.816206770381708,3.390000104904175,51.70000076293945,22.591089485606823,26.85151709442282,0.84,-8.033023080274127,-0.0173855735797443,-0.1268964630141077,0.1708518361476202,0.1052870821263436,0.0032364754069264,0.4251805296574121
